"ticketing_stop_id","stop_id","agency_id"
"de:09174:7317:0:2","de:09174:7317:0:2","1"
"de:09174:7318:0:1","de:09174:7318:0:1","1"
"de:09174:7318:0:2","de:09174:7318:0:2","1"
"de:09174:7319:0:1","de:09174:7319:0:1","1"
"de:09174:7319:0:2","de:09174:7319:0:2","1"
"de:09174:7320:0:1","de:09174:7320:0:1","1"
"de:09174:7320:0:2","de:09174:7320:0:2","1"
"de:09174:7320:0:3","de:09174:7320:0:3","1"
"de:09174:7320:0:4","de:09174:7320:0:4","1"
"de:09174:7321:0:1","de:09174:7321:0:1","1"
"de:09174:7321:0:2","de:09174:7321:0:2","1"
"de:09174:7322:0:1","de:09174:7322:0:1","1"
"de:09174:7322:0:2","de:09174:7322:0:2","1"
"de:09174:7323:0:1","de:09174:7323:0:1","1"
"de:09174:7323:0:2","de:09174:7323:0:2","1"
"de:09174:7324:0:1","de:09174:7324:0:1","1"
"de:09174:7324:0:2","de:09174:7324:0:2","1"
"de:09174:7324:0:4","de:09174:7324:0:4","1"
"de:09174:7324:0:5","de:09174:7324:0:5","1"
"de:09174:7324:0:6","de:09174:7324:0:6","1"
"de:09174:7324:0:8","de:09174:7324:0:8","1"
"de:09174:7325:0:1","de:09174:7325:0:1","1"
"de:09174:7326:0:1","de:09174:7326:0:1","1"
"de:09174:7327:0:1","de:09174:7327:0:1","1"
"de:09174:7328:0:1","de:09174:7328:0:1","1"
"de:09174:7329:0:1","de:09174:7329:0:1","1"
"de:09174:7330:0:1","de:09174:7330:0:1","1"
"de:09174:7330:0:2","de:09174:7330:0:2","1"
"de:09174:7331:0:1","de:09174:7331:0:1","1"
"de:09174:7334:0:1","de:09174:7334:0:1","1"
"de:09174:7334:0:2","de:09174:7334:0:2","1"
"de:09174:7334:0:3","de:09174:7334:0:3","1"
"de:09174:7335:0:1","de:09174:7335:0:1","1"
"de:09174:7336:0:1","de:09174:7336:0:1","1"
"de:09174:7337:0:1","de:09174:7337:0:1","1"
"de:09174:7338:0:1","de:09174:7338:0:1","1"
"de:09174:7338:0:2","de:09174:7338:0:2","1"
"de:09174:7339:0:1","de:09174:7339:0:1","1"
"de:09174:7339:0:2","de:09174:7339:0:2","1"
"de:09174:7340:0:1","de:09174:7340:0:1","1"
"de:09174:7340:0:2","de:09174:7340:0:2","1"
"de:09174:7341:1:1","de:09174:7341:1:1","1"
"de:09174:7342:0:1","de:09174:7342:0:1","1"
"de:09174:7342:0:2","de:09174:7342:0:2","1"
"de:09174:7343:0:1","de:09174:7343:0:1","1"
"de:09174:7343:0:2","de:09174:7343:0:2","1"
"de:09174:7344:0:1","de:09174:7344:0:1","1"
"de:09174:7344:0:2","de:09174:7344:0:2","1"
"de:09174:7345:0:1","de:09174:7345:0:1","1"
"de:09174:7345:0:2","de:09174:7345:0:2","1"
"de:09174:7346:0:1","de:09174:7346:0:1","1"
"de:09174:7346:0:2","de:09174:7346:0:2","1"
"de:09174:7347:0:1","de:09174:7347:0:1","1"
"de:09174:7347:0:2","de:09174:7347:0:2","1"
"de:09174:7348:0:1","de:09174:7348:0:1","1"
"de:09174:7348:0:2","de:09174:7348:0:2","1"
"de:09174:7350:0:1","de:09174:7350:0:1","1"
"de:09174:7353:0:1","de:09174:7353:0:1","1"
"de:09174:7354:0:1","de:09174:7354:0:1","1"
"de:09174:7354:0:2","de:09174:7354:0:2","1"
"de:09174:7355:0:1","de:09174:7355:0:1","1"
"de:09174:7355:0:2","de:09174:7355:0:2","1"
"de:09174:7356:0:1","de:09174:7356:0:1","1"
"de:09174:7356:0:2","de:09174:7356:0:2","1"
"de:09174:7357:0:1","de:09174:7357:0:1","1"
"de:09174:7357:0:2","de:09174:7357:0:2","1"
"de:09174:7358:0:1","de:09174:7358:0:1","1"
"de:09174:7358:0:2","de:09174:7358:0:2","1"
"de:09174:7359:0:1","de:09174:7359:0:1","1"
"de:09174:7359:0:2","de:09174:7359:0:2","1"
"de:09174:7360:0:1","de:09174:7360:0:1","1"
"de:09174:7361:0:1","de:09174:7361:0:1","1"
"de:09174:7363:0:1","de:09174:7363:0:1","1"
"de:09174:7363:0:2","de:09174:7363:0:2","1"
"de:09174:7364:0:1","de:09174:7364:0:1","1"
"de:09174:7364:0:2","de:09174:7364:0:2","1"
"de:09174:7365:0:1","de:09174:7365:0:1","1"
"de:09174:7365:0:2","de:09174:7365:0:2","1"
"de:09174:7368:0:1","de:09174:7368:0:1","1"
"de:09174:7368:0:2","de:09174:7368:0:2","1"
"de:09174:7369:0:1","de:09174:7369:0:1","1"
"de:09174:7370:0:1","de:09174:7370:0:1","1"
"de:09174:7370:0:2","de:09174:7370:0:2","1"
"de:09174:7372:0:1","de:09174:7372:0:1","1"
"de:09174:7372:0:2","de:09174:7372:0:2","1"
"de:09174:7373:0:1","de:09174:7373:0:1","1"
"de:09174:7373:0:2","de:09174:7373:0:2","1"
"de:09174:7374:0:1","de:09174:7374:0:1","1"
"de:09174:7374:0:2","de:09174:7374:0:2","1"
"de:09174:7375:0:1","de:09174:7375:0:1","1"
"de:09174:7375:0:2","de:09174:7375:0:2","1"
"de:09174:7376:0:1","de:09174:7376:0:1","1"
"de:09174:7376:0:2","de:09174:7376:0:2","1"
"de:09174:7377:0:1","de:09174:7377:0:1","1"
"de:09174:7377:0:2","de:09174:7377:0:2","1"
"de:09174:7378:0:1","de:09174:7378:0:1","1"
"de:09174:7378:0:2","de:09174:7378:0:2","1"
"de:09174:7379:0:2","de:09174:7379:0:2","1"
"de:09174:7379:0:3","de:09174:7379:0:3","1"
"de:09174:7380:0:1","de:09174:7380:0:1","1"
"de:09174:7380:0:2","de:09174:7380:0:2","1"
"de:09174:7381:0:1","de:09174:7381:0:1","1"
"de:09174:7381:0:2","de:09174:7381:0:2","1"
"de:09174:7382:0:1","de:09174:7382:0:1","1"
"de:09174:7382:0:2","de:09174:7382:0:2","1"
"de:09174:7382:0:3","de:09174:7382:0:3","1"
"de:09174:7383:0:1","de:09174:7383:0:1","1"
"de:09174:7383:0:2","de:09174:7383:0:2","1"
"de:09174:7384:0:1","de:09174:7384:0:1","1"
"de:09174:7385:0:1","de:09174:7385:0:1","1"
"de:09174:7385:0:2","de:09174:7385:0:2","1"
"de:09174:7386:0:1","de:09174:7386:0:1","1"
"de:09174:7386:0:2","de:09174:7386:0:2","1"
"de:09174:7387:0:1","de:09174:7387:0:1","1"
"de:09174:7387:0:2","de:09174:7387:0:2","1"
"de:09174:7388:0:1","de:09174:7388:0:1","1"
"de:09174:7388:0:2","de:09174:7388:0:2","1"
"de:09174:7389:0:1","de:09174:7389:0:1","1"
"de:09174:7389:0:2","de:09174:7389:0:2","1"
"de:09174:7390:0:1","de:09174:7390:0:1","1"
"de:09174:7391:1:2","de:09174:7391:1:2","1"
"de:09174:7391:3:3","de:09174:7391:3:3","1"
"de:09174:7393:1:1","de:09174:7393:1:1","1"
"de:09174:7393:1:2","de:09174:7393:1:2","1"
"de:09174:7395:0:1","de:09174:7395:0:1","1"
"de:09174:7396:0:1","de:09174:7396:0:1","1"
"de:09174:7399:1:1","de:09174:7399:1:1","1"
"de:09174:7402:0:1","de:09174:7402:0:1","1"
"de:09174:7407:0:1","de:09174:7407:0:1","1"
"de:09174:7411:0:1","de:09174:7411:0:1","1"
"de:09174:7411:0:2","de:09174:7411:0:2","1"
"de:09174:7413:0:1","de:09174:7413:0:1","1"
"de:09174:7413:0:2","de:09174:7413:0:2","1"
"de:09174:7413:0:3","de:09174:7413:0:3","1"
"de:09174:7413:0:4","de:09174:7413:0:4","1"
"de:09174:7414:0:1","de:09174:7414:0:1","1"
"de:09174:7414:0:2","de:09174:7414:0:2","1"
"de:09174:7415:0:1","de:09174:7415:0:1","1"
"de:09174:9582:0:1","de:09174:9582:0:1","1"
"de:09174:9593:0:1","de:09174:9593:0:1","1"
"de:09174:9702:0:1","de:09174:9702:0:1","1"
"de:09174:9702:0:2","de:09174:9702:0:2","1"
"de:09174:9704:0:1","de:09174:9704:0:1","1"
"de:09174:9704:0:2","de:09174:9704:0:2","1"
"de:09174:9706:0:1","de:09174:9706:0:1","1"
"de:09174:9706:0:2","de:09174:9706:0:2","1"
"de:09174:9725:0:1","de:09174:9725:0:1","1"
"de:09174:9725:0:2","de:09174:9725:0:2","1"
"de:09174:9867:0:1","de:09174:9867:0:1","1"
"de:09174:9867:0:2","de:09174:9867:0:2","1"
"de:09174:9873:0:1","de:09174:9873:0:1","1"
"de:09174:9873:0:2","de:09174:9873:0:2","1"
"de:09174:9895:0:1","de:09174:9895:0:1","1"
"de:09174:9898:0:1","de:09174:9898:0:1","1"
"de:09174:9902:0:1","de:09174:9902:0:1","1"
"de:09175:2276:0:1","de:09175:2276:0:1","1"
"de:09175:2276:0:2","de:09175:2276:0:2","1"
"de:09175:3081:0:1","de:09175:3081:0:1","1"
"de:09175:3081:0:2","de:09175:3081:0:2","1"
"de:09175:3247:0:1","de:09175:3247:0:1","1"
"de:09175:3247:0:2","de:09175:3247:0:2","1"
"de:09175:3360:0:1","de:09175:3360:0:1","1"
"de:09175:3360:0:2","de:09175:3360:0:2","1"
"de:09175:3713:0:1","de:09175:3713:0:1","1"
"de:09175:3890:0:1","de:09175:3890:0:1","1"
"de:09175:3890:0:2","de:09175:3890:0:2","1"
"de:09175:3929:0:1","de:09175:3929:0:1","1"
"de:09175:3929:0:2","de:09175:3929:0:2","1"
"de:09175:3933:0:1","de:09175:3933:0:1","1"
"de:09175:3933:0:2","de:09175:3933:0:2","1"
"de:09175:3934:0:1","de:09175:3934:0:1","1"
"de:09175:3934:0:2","de:09175:3934:0:2","1"
"de:09175:3938:1:1","de:09175:3938:1:1","1"
"de:09175:3939:1:1","de:09175:3939:1:1","1"
"de:09175:3940:0:1","de:09175:3940:0:1","1"
"de:09175:3940:0:2","de:09175:3940:0:2","1"
"de:09175:3942:0:1","de:09175:3942:0:1","1"
"de:09175:3942:0:2","de:09175:3942:0:2","1"
"de:09175:3943:0:1","de:09175:3943:0:1","1"
"de:09175:3943:0:2","de:09175:3943:0:2","1"
"de:09175:3945:0:1","de:09175:3945:0:1","1"
"de:09175:3945:0:2","de:09175:3945:0:2","1"
"de:09175:3946:0:1","de:09175:3946:0:1","1"
"de:09175:3946:0:2","de:09175:3946:0:2","1"
"de:09175:3948:0:1","de:09175:3948:0:1","1"
"de:09175:3949:0:1","de:09175:3949:0:1","1"
"de:09175:3949:0:2","de:09175:3949:0:2","1"
"de:09175:3950:21:21","de:09175:3950:21:21","1"
"de:09175:3950:22:22","de:09175:3950:22:22","1"
"de:09175:3951:1:1","de:09175:3951:1:1","1"
"de:09175:3951:2:2","de:09175:3951:2:2","1"
"de:09175:3952:0:1","de:09175:3952:0:1","1"
"de:09175:3952:0:2","de:09175:3952:0:2","1"
"de:09175:3954:0:1","de:09175:3954:0:1","1"
"de:09175:3954:0:2","de:09175:3954:0:2","1"
"de:09175:3955:0:1","de:09175:3955:0:1","1"
"de:09175:3955:0:2","de:09175:3955:0:2","1"
"de:09175:3956:0:1","de:09175:3956:0:1","1"
"de:09175:3956:0:2","de:09175:3956:0:2","1"
"de:09175:3956:0:3","de:09175:3956:0:3","1"
"de:09175:3956:0:4","de:09175:3956:0:4","1"
"de:09175:3958:0:1","de:09175:3958:0:1","1"
"de:09175:3958:0:2","de:09175:3958:0:2","1"
"de:09175:3959:0:1","de:09175:3959:0:1","1"
"de:09175:3959:0:2","de:09175:3959:0:2","1"
"de:09175:3960:21:21","de:09175:3960:21:21","1"
"de:09175:3960:22:22","de:09175:3960:22:22","1"
"de:09175:3961:0:1","de:09175:3961:0:1","1"
"de:09175:3961:0:2","de:09175:3961:0:2","1"
"de:09175:3962:0:1","de:09175:3962:0:1","1"
"de:09175:3962:0:2","de:09175:3962:0:2","1"
"de:09175:3963:0:1","de:09175:3963:0:1","1"
"de:09175:3964:0:1","de:09175:3964:0:1","1"
"de:09175:3964:0:2","de:09175:3964:0:2","1"
"de:09175:3966:0:1","de:09175:3966:0:1","1"
"de:09175:3966:0:2","de:09175:3966:0:2","1"
"de:09175:3967:0:1","de:09175:3967:0:1","1"
"de:09175:3967:0:2","de:09175:3967:0:2","1"
"de:09175:3968:0:1","de:09175:3968:0:1","1"
"de:09175:3968:0:2","de:09175:3968:0:2","1"
"de:09175:3969:0:1","de:09175:3969:0:1","1"
"de:09175:3969:0:2","de:09175:3969:0:2","1"
"de:09175:3970:1:1","de:09175:3970:1:1","1"
"de:09175:3970:1:2","de:09175:3970:1:2","1"
"de:09175:3970:2:3","de:09175:3970:2:3","1"
"de:09175:3970:2:4","de:09175:3970:2:4","1"
"de:09175:3970:2:5","de:09175:3970:2:5","1"
"de:09175:3970:21:21","de:09175:3970:21:21","1"
"de:09175:3970:21:22","de:09175:3970:21:22","1"
"de:09175:3970:22:23","de:09175:3970:22:23","1"
"de:09175:3970:22:24","de:09175:3970:22:24","1"
"de:09175:3971:0:1","de:09175:3971:0:1","1"
"de:09175:3971:0:2","de:09175:3971:0:2","1"
"de:09175:3972:0:1","de:09175:3972:0:1","1"
"de:09175:3972:0:2","de:09175:3972:0:2","1"
"de:09175:3973:0:1","de:09175:3973:0:1","1"
"de:09175:3975:0:1","de:09175:3975:0:1","1"
"de:09175:3975:0:2","de:09175:3975:0:2","1"
"de:09175:3976:1:1","de:09175:3976:1:1","1"
"de:09175:3976:2:2","de:09175:3976:2:2","1"
"de:09175:3977:0:1","de:09175:3977:0:1","1"
"de:09175:3978:1:1","de:09175:3978:1:1","1"
"de:09175:3978:2:2","de:09175:3978:2:2","1"
"de:09175:3979:1:1","de:09175:3979:1:1","1"
"de:09175:3979:2:2","de:09175:3979:2:2","1"
"de:09175:3980:0:1","de:09175:3980:0:1","1"
"de:09175:3980:0:2","de:09175:3980:0:2","1"
"de:09175:3981:0:1","de:09175:3981:0:1","1"
"de:09175:3981:0:2","de:09175:3981:0:2","1"
"de:09175:3982:1:1","de:09175:3982:1:1","1"
"de:09175:3982:2:2","de:09175:3982:2:2","1"
"de:09175:3983:1:1","de:09175:3983:1:1","1"
"de:09175:3983:2:2","de:09175:3983:2:2","1"
"de:09175:3984:0:1","de:09175:3984:0:1","1"
"de:09175:3984:0:2","de:09175:3984:0:2","1"
"de:09175:3985:0:1","de:09175:3985:0:1","1"
"de:09175:3985:0:2","de:09175:3985:0:2","1"
"de:09175:3986:1:1","de:09175:3986:1:1","1"
"de:09175:3986:1:2","de:09175:3986:1:2","1"
"de:09175:3987:0:1","de:09175:3987:0:1","1"
"de:09175:3987:0:2","de:09175:3987:0:2","1"
"de:09175:3988:0:1","de:09175:3988:0:1","1"
"de:09175:3988:0:2","de:09175:3988:0:2","1"
"de:09175:3989:1:1","de:09175:3989:1:1","1"
"de:09175:3989:2:2","de:09175:3989:2:2","1"
"de:09175:3990:0:1","de:09175:3990:0:1","1"
"de:09175:3990:0:2","de:09175:3990:0:2","1"
"de:09175:3991:0:1","de:09175:3991:0:1","1"
"de:09175:3991:0:2","de:09175:3991:0:2","1"
"de:09175:3992:0:1","de:09175:3992:0:1","1"
"de:09175:3992:0:2","de:09175:3992:0:2","1"
"de:09175:3993:0:1","de:09175:3993:0:1","1"
"de:09175:3993:0:2","de:09175:3993:0:2","1"
"de:09175:3994:0:1","de:09175:3994:0:1","1"
"de:09175:3994:0:2","de:09175:3994:0:2","1"
"de:09175:3994:0:3","de:09175:3994:0:3","1"
"de:09175:3996:0:1","de:09175:3996:0:1","1"
"de:09175:3996:0:2","de:09175:3996:0:2","1"
"de:09175:3998:0:1","de:09175:3998:0:1","1"
"de:09175:3998:0:2","de:09175:3998:0:2","1"
"de:09175:3999:0:1","de:09175:3999:0:1","1"
"de:09175:3999:0:2","de:09175:3999:0:2","1"
"de:09175:4000:1:1","de:09175:4000:1:1","1"
"de:09175:4000:2:2","de:09175:4000:2:2","1"
"de:09175:4000:2:4","de:09175:4000:2:4","1"
"de:09175:4000:21:21","de:09175:4000:21:21","1"
"de:09175:4000:21:22","de:09175:4000:21:22","1"
"de:09175:4002:1:1","de:09175:4002:1:1","1"
"de:09175:4002:2:2","de:09175:4002:2:2","1"
"de:09175:4003:0:1","de:09175:4003:0:1","1"
"de:09175:4003:0:2","de:09175:4003:0:2","1"
"de:09175:4004:0:1","de:09175:4004:0:1","1"
"de:09175:4004:0:2","de:09175:4004:0:2","1"
"de:09175:4005:0:1","de:09175:4005:0:1","1"
"de:09175:4005:0:2","de:09175:4005:0:2","1"
"de:09175:4006:0:1","de:09175:4006:0:1","1"
"de:09175:4006:0:2","de:09175:4006:0:2","1"
"de:09175:4007:0:1","de:09175:4007:0:1","1"
"de:09175:4007:0:2","de:09175:4007:0:2","1"
"de:09175:4010:21:21","de:09175:4010:21:21","1"
"de:09175:4010:21:22","de:09175:4010:21:22","1"
"de:09175:4011:0:1","de:09175:4011:0:1","1"
"de:09175:4011:0:2","de:09175:4011:0:2","1"
"de:09175:4012:0:1","de:09175:4012:0:1","1"
"de:09175:4012:0:2","de:09175:4012:0:2","1"
"de:09175:4014:0:1","de:09175:4014:0:1","1"
"de:09175:4014:0:2","de:09175:4014:0:2","1"
"de:09175:4015:0:1","de:09175:4015:0:1","1"
"de:09175:4015:0:2","de:09175:4015:0:2","1"
"de:09175:4016:0:1","de:09175:4016:0:1","1"
"de:09175:4016:0:2","de:09175:4016:0:2","1"
"de:09175:4017:0:1","de:09175:4017:0:1","1"
"de:09175:4017:0:2","de:09175:4017:0:2","1"
"de:09175:4018:0:1","de:09175:4018:0:1","1"
"de:09175:4018:0:2","de:09175:4018:0:2","1"
"de:09175:4019:0:1","de:09175:4019:0:1","1"
"de:09175:4019:0:2","de:09175:4019:0:2","1"
"de:09175:4020:1:1","de:09175:4020:1:1","1"
"de:09175:4020:21:24","de:09175:4020:21:24","1"
"de:09175:4020:21:25","de:09175:4020:21:25","1"
"de:09175:4021:0:1","de:09175:4021:0:1","1"
"de:09175:4022:0:1","de:09175:4022:0:1","1"
"de:09175:4022:0:2","de:09175:4022:0:2","1"
"de:09175:4023:0:1","de:09175:4023:0:1","1"
"de:09175:4023:0:2","de:09175:4023:0:2","1"
"de:09175:4024:0:1","de:09175:4024:0:1","1"
"de:09175:4025:1:1","de:09175:4025:1:1","1"
"de:09175:4025:1:2","de:09175:4025:1:2","1"
"de:09175:4025:2:3","de:09175:4025:2:3","1"
"de:09175:4025:2:4","de:09175:4025:2:4","1"
"de:09175:4026:0:1","de:09175:4026:0:1","1"
"de:09175:4026:0:2","de:09175:4026:0:2","1"
"de:09175:4027:0:1","de:09175:4027:0:1","1"
"de:09175:4029:0:1","de:09175:4029:0:1","1"
"de:09175:4029:0:2","de:09175:4029:0:2","1"
"de:09175:4030:1:1","de:09175:4030:1:1","1"
"de:09175:4030:2:2","de:09175:4030:2:2","1"
"de:09175:4030:21:21","de:09175:4030:21:21","1"
"de:09175:4030:21:22","de:09175:4030:21:22","1"
"de:09175:4031:0:1","de:09175:4031:0:1","1"
"de:09175:4031:0:2","de:09175:4031:0:2","1"
"de:09175:4032:0:1","de:09175:4032:0:1","1"
"de:09175:4032:0:2","de:09175:4032:0:2","1"
"de:09175:4034:0:1","de:09175:4034:0:1","1"
"de:09175:4034:0:2","de:09175:4034:0:2","1"
"de:09175:4035:0:1","de:09175:4035:0:1","1"
"de:09175:4035:0:2","de:09175:4035:0:2","1"
"de:09175:4036:0:1","de:09175:4036:0:1","1"
"de:09175:4036:0:2","de:09175:4036:0:2","1"
"de:09175:4037:0:1","de:09175:4037:0:1","1"
"de:09175:4037:0:2","de:09175:4037:0:2","1"
"de:09175:4037:0:3","de:09175:4037:0:3","1"
"de:09175:4038:0:1","de:09175:4038:0:1","1"
"de:09175:4038:0:2","de:09175:4038:0:2","1"
"de:09175:4039:0:1","de:09175:4039:0:1","1"
"de:09175:4039:0:2","de:09175:4039:0:2","1"
"de:09175:4040:1:1","de:09175:4040:1:1","1"
"de:09175:4040:2:2","de:09175:4040:2:2","1"
"de:09175:4040:21:21","de:09175:4040:21:21","1"
"de:09175:4040:22:22","de:09175:4040:22:22","1"
"de:09175:4041:0:1","de:09175:4041:0:1","1"
"de:09175:4041:0:2","de:09175:4041:0:2","1"
"de:09175:4042:0:1","de:09175:4042:0:1","1"
"de:09175:4042:0:2","de:09175:4042:0:2","1"
"de:09175:4043:0:1","de:09175:4043:0:1","1"
"de:09175:4043:0:2","de:09175:4043:0:2","1"
"de:09175:4044:0:1","de:09175:4044:0:1","1"
"de:09175:4044:0:2","de:09175:4044:0:2","1"
"de:09175:4045:0:1","de:09175:4045:0:1","1"
"de:09175:4045:0:2","de:09175:4045:0:2","1"
"de:09175:4046:0:1","de:09175:4046:0:1","1"
"de:09175:4046:0:2","de:09175:4046:0:2","1"
"de:09175:4047:0:1","de:09175:4047:0:1","1"
"de:09175:4047:0:2","de:09175:4047:0:2","1"
"de:09175:4048:0:1","de:09175:4048:0:1","1"
"de:09175:4048:0:2","de:09175:4048:0:2","1"
"de:09175:4049:0:1","de:09175:4049:0:1","1"
"de:09175:4049:0:2","de:09175:4049:0:2","1"
"de:09175:4050:1:1","de:09175:4050:1:1","1"
"de:09175:4050:1:2","de:09175:4050:1:2","1"
"de:09175:4050:1:3","de:09175:4050:1:3","1"
"de:09175:4050:1:4","de:09175:4050:1:4","1"
"de:09175:4050:21:21","de:09175:4050:21:21","1"
"de:09175:4050:21:26","de:09175:4050:21:26","1"
"de:09175:4050:22:22","de:09175:4050:22:22","1"
"de:09175:4050:22:23","de:09175:4050:22:23","1"
"de:09175:4050:23:25","de:09175:4050:23:25","1"
"de:09175:4050:60:60","de:09175:4050:60:60","1"
"de:09175:4051:0:1","de:09175:4051:0:1","1"
"de:09175:4051:0:2","de:09175:4051:0:2","1"
"de:09175:4052:0:1","de:09175:4052:0:1","1"
"de:09175:4052:0:2","de:09175:4052:0:2","1"
"de:09175:4053:0:1","de:09175:4053:0:1","1"
"de:09175:4053:0:2","de:09175:4053:0:2","1"
"de:09175:4054:1:1","de:09175:4054:1:1","1"
"de:09175:4054:1:2","de:09175:4054:1:2","1"
"de:09175:4055:0:1","de:09175:4055:0:1","1"
"de:09175:4055:0:2","de:09175:4055:0:2","1"
"de:09175:4056:0:1","de:09175:4056:0:1","1"
"de:09175:4056:0:2","de:09175:4056:0:2","1"
"de:09175:4057:0:1","de:09175:4057:0:1","1"
"de:09175:4057:0:2","de:09175:4057:0:2","1"
"de:09175:4058:0:1","de:09175:4058:0:1","1"
"de:09175:4058:0:2","de:09175:4058:0:2","1"
"de:09175:4060:1:1","de:09175:4060:1:1","1"
"de:09175:4060:2:2","de:09175:4060:2:2","1"
"de:09175:4060:21:21","de:09175:4060:21:21","1"
"de:09175:4060:22:22","de:09175:4060:22:22","1"
"de:09175:4061:0:1","de:09175:4061:0:1","1"
"de:09175:4061:0:2","de:09175:4061:0:2","1"
"de:09175:4062:0:1","de:09175:4062:0:1","1"
"de:09175:4062:0:2","de:09175:4062:0:2","1"
"de:09175:4064:0:1","de:09175:4064:0:1","1"
"de:09175:4064:0:2","de:09175:4064:0:2","1"
"de:09175:4065:0:1","de:09175:4065:0:1","1"
"de:09175:4065:0:2","de:09175:4065:0:2","1"
"de:09175:4065:0:3","de:09175:4065:0:3","1"
"de:09175:4067:0:1","de:09175:4067:0:1","1"
"de:09175:4067:0:2","de:09175:4067:0:2","1"
"de:09175:4068:0:1","de:09175:4068:0:1","1"
"de:09175:4068:0:2","de:09175:4068:0:2","1"
"de:09175:4070:1:1","de:09175:4070:1:1","1"
"de:09175:4070:1:2","de:09175:4070:1:2","1"
"de:09175:4070:21:21","de:09175:4070:21:21","1"
"de:09175:4070:21:22","de:09175:4070:21:22","1"
"de:09175:4070:21:23","de:09175:4070:21:23","1"
"de:09175:4071:0:2","de:09175:4071:0:2","1"
"de:09175:4073:1:1","de:09175:4073:1:1","1"
"de:09175:4073:2:2","de:09175:4073:2:2","1"
"de:09175:4074:0:1","de:09175:4074:0:1","1"
"de:09175:4074:0:2","de:09175:4074:0:2","1"
"de:09175:4075:0:1","de:09175:4075:0:1","1"
"de:09175:4075:0:2","de:09175:4075:0:2","1"
"de:09175:4076:0:1","de:09175:4076:0:1","1"
"de:09175:4077:0:1","de:09175:4077:0:1","1"
"de:09175:4078:1:1","de:09175:4078:1:1","1"
"de:09175:4078:2:2","de:09175:4078:2:2","1"
"de:09175:4079:0:1","de:09175:4079:0:1","1"
"de:09175:4080:1:1","de:09175:4080:1:1","1"
"de:09175:4080:2:2","de:09175:4080:2:2","1"
"de:09175:4081:0:1","de:09175:4081:0:1","1"
"de:09175:4081:0:2","de:09175:4081:0:2","1"
"de:09175:4082:0:1","de:09175:4082:0:1","1"
"de:09175:4082:0:2","de:09175:4082:0:2","1"
"de:09175:4083:0:2","de:09175:4083:0:2","1"
"de:09175:4083:0:3","de:09175:4083:0:3","1"
"de:09175:4084:0:1","de:09175:4084:0:1","1"
"de:09175:4084:0:2","de:09175:4084:0:2","1"
"de:09175:4085:0:1","de:09175:4085:0:1","1"
"de:09175:4085:0:2","de:09175:4085:0:2","1"
"de:09175:4086:0:1","de:09175:4086:0:1","1"
"de:09175:4086:0:2","de:09175:4086:0:2","1"
"de:09175:4087:1:1","de:09175:4087:1:1","1"
"de:09175:4087:1:3","de:09175:4087:1:3","1"
"de:09175:4087:2:2","de:09175:4087:2:2","1"
"de:09175:4088:0:1","de:09175:4088:0:1","1"
"de:09175:4088:0:2","de:09175:4088:0:2","1"
"de:09175:4090:0:1","de:09175:4090:0:1","1"
"de:09175:4092:0:1","de:09175:4092:0:1","1"
"de:09175:4092:0:2","de:09175:4092:0:2","1"
"de:09175:4093:0:1","de:09175:4093:0:1","1"
"de:09175:4093:0:2","de:09175:4093:0:2","1"
"de:09175:4094:0:1","de:09175:4094:0:1","1"
"de:09175:4094:0:2","de:09175:4094:0:2","1"
"de:09175:4095:0:1","de:09175:4095:0:1","1"
"de:09175:4095:0:2","de:09175:4095:0:2","1"
"de:09175:4096:0:1","de:09175:4096:0:1","1"
"de:09175:4096:0:2","de:09175:4096:0:2","1"
"de:09175:4098:1:1","de:09175:4098:1:1","1"
"de:09175:4098:2:2","de:09175:4098:2:2","1"
"de:09175:4099:0:1","de:09175:4099:0:1","1"
"de:09175:4100:0:1","de:09175:4100:0:1","1"
"de:09175:4100:0:2","de:09175:4100:0:2","1"
"de:09175:4101:0:1","de:09175:4101:0:1","1"
"de:09175:4101:0:2","de:09175:4101:0:2","1"
"de:09175:4102:0:1","de:09175:4102:0:1","1"
"de:09175:4102:0:2","de:09175:4102:0:2","1"
"de:09175:4103:0:1","de:09175:4103:0:1","1"
"de:09175:4103:0:2","de:09175:4103:0:2","1"
"de:09175:4104:0:1","de:09175:4104:0:1","1"
"de:09175:4104:0:2","de:09175:4104:0:2","1"
"de:09175:4105:0:1","de:09175:4105:0:1","1"
"de:09175:4105:0:2","de:09175:4105:0:2","1"
"de:09175:4106:0:1","de:09175:4106:0:1","1"
"de:09175:4106:0:2","de:09175:4106:0:2","1"
"de:09175:4107:0:1","de:09175:4107:0:1","1"
"de:09175:4107:0:2","de:09175:4107:0:2","1"
"de:09175:4108:0:1","de:09175:4108:0:1","1"
"de:09175:4108:0:2","de:09175:4108:0:2","1"
"de:09175:4109:0:1","de:09175:4109:0:1","1"
"de:09175:4109:0:2","de:09175:4109:0:2","1"
"de:09175:4109:0:3","de:09175:4109:0:3","1"
"de:09175:4110:0:1","de:09175:4110:0:1","1"
"de:09175:4111:0:1","de:09175:4111:0:1","1"
"de:09175:4111:0:2","de:09175:4111:0:2","1"
"de:09175:4112:0:1","de:09175:4112:0:1","1"
"de:09175:4112:0:2","de:09175:4112:0:2","1"
"de:09175:4113:0:1","de:09175:4113:0:1","1"
"de:09175:4113:0:2","de:09175:4113:0:2","1"
